../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1107-1 (28,44%).Chn;100,0;2019-07-11 15:23:50;8171,97807044068;14112,386557241816;26647,313400653213;42865,94232267714;530986,4415973049;722,6984571785246;80,00609527419256;636,684020757747;284,18529683534433;364,2290285862442
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP2802-1.Chn;100,0;2019-03-01 15:37:09;10035,615089056746;17129,521964769086;32286,38910049402;46402,05633392384;684883,4432240131;723,8793826701501;80,37407883787183;637,5758869743698;284,8702848623584;365,07124796828407
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1912-2 (6,92%).Chn;100,0;2020-01-03 20:47:13;1873,1978530340557;3885,087018921388;7897,34810039505;10158,578257985842;111780,93203517393;712,9152837150791;72,52727078418864;627,3864555746915;275,9386387379198;355,76334490989956
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1710 (38%).Chn;100,0;2019-10-17 11:01:59;18627,99281508534;21294,807082813535;41897,73982381777;57969,674845916954;861406,320657093;163,68183336635477;84,38135979254433;640,8137226907575;288,71860287986107;368,77534259045905
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1807-1 (12,08%).Chn;100,0;2019-07-19 07:58:29;3204,708966011049;6478,238275281747;11796,34989795613;15269,678260319875;187271,32471561304;722,4227443871613;80,01133534151566;636,5009462380009;284,00975634905944;364,03889407202115
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1909-2 (12,56%).Chn;100,0;2019-09-25 14:53:52;3692,0880878195358;6814,152688736849;14049,7885353688;18197,253308400257;222579,9992309795;723,4891134583403;80,83210461031337;637,6535892800565;284,93382656985636;364,9957821413041
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP0509-2 (10,76%) 5 ks.Chn;5000,0;2019-09-11 18:49:17;145217,9050895156;379290,13930483424;603479,1585027461;821515,3181742468;9160529,933929417;736,9492386171025;94,12047118843087;651,0923586900394;298,28848824627147;378,4263976132675
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP2305-1 (43,80%).Chn;100,0;2019-05-23 13:19:43;10698,63037957276;19771,259002707324;37106,71068858068;49514,75152001301;726184,1416056607;718,0204860973369;86,0817449818003;633,3801424658998;287,0117488497764;365,7281922683155
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1010-3 (18,10%).Chn;100,0;2019-11-06 11:22:01;5132,508185290975;9443,747990083699;18639,364259958485;23929,876119564793;330831,5703372202;726,1744127885544;85,63958933262728;640,4714033841014;289,07357112304794;368,88757126051553
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP2410-2 (11,24%).Chn;100,0;2019-10-30 16:51:07;3032,0603402796582;6720,967615783304;12161,064921182417;15443,438864814976;191096,44426515527;721,9345522622046;81,2242941975827;636,1994932125181;284,7116786897415;364,5790603693537
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP1508-2 (27,10%).Chn;100,0;2019-08-21 18:53:25;7713,351953887341;13587,966682583816;24752,86348484424;34054,57572018603;503710,7134058806;722,9078777062177;80,12532391027474;636,7628651587625;284,29914339329366;364,3465704860345
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/t_morto/CTP16051.Chn;100,0;2019-05-16 09:24:45;7665,7746992033235;13695,173726205587;27323,211790402256;36547,82000463239;542520,415666868;720,5860112981229;86,15245208002862;635,5887416761607;287,6623622053272;366,71158118543815
